CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charge,Total_Charges,Num_Support_Tickets,Avg_Monthly_Usage_Hrs,Num_Referrals,Has_Premium_Support,Has_Online_Backup,Payment_Method,Churned
CUST-00828,45,Male,58,One-Year,43.39,2518.18,3,295.7,0,0,1,Digital Wallet,0
CUST-00829,34,Female,33,One-Year,40.06,1330.7,1,140.1,1,0,1,Bank Transfer,0
CUST-00830,22,Female,14,Two-Year,91.51,1299.54,1,225.1,1,1,0,Bank Transfer,0
CUST-00831,48,Female,34,One-Year,51.5,1790.49,2,53.6,0,0,0,Credit Card,0
CUST-00832,22,Male,61,Two-Year,50.64,3121.99,3,4.5,1,0,0,Digital Wallet,0
CUST-00833,55,Female,4,One-Year,35.23,121.93,2,125.6,1,1,0,Cash,0
CUST-00834,20,Male,59,One-Year,46.4,2817.52,0,199.9,0,0,1,Bank Transfer,0
CUST-00835,40,Female,29,Month-to-Month,62.75,1857.35,1,152.2,0,0,1,Digital Wallet,1
CUST-00836,54,Male,6,Month-to-Month,93.28,629.94,3,267.2,2,0,1,Credit Card,1
CUST-00837,54,Male,49,Two-Year,53.63,2645.21,0,130.5,0,0,1,Credit Card,0
CUST-00838,27,Female,40,One-Year,52.86,2134.69,0,93.6,1,1,0,Bank Transfer,0
CUST-00839,27,Female,65,One-Year,48.49,3145.99,4,274.9,1,1,1,Credit Card,0
CUST-00840,36,Male,69,Two-Year,67.83,4658.08,4,122.3,0,0,1,Digital Wallet,0
CUST-00841,34,Female,27,One-Year,38.06,1076.39,2,81.3,2,1,0,Digital Wallet,0
CUST-00842,38,Female,6,One-Year,68.56,424.59,0,29.7,2,0,0,Bank Transfer,0
CUST-00843,31,Female,13,One-Year,90.42,1168.88,2,238.1,0,1,1,Bank Transfer,0
CUST-00844,26,Male,64,One-Year,22.98,1419.59,1,247.6,1,0,0,Cash,1
CUST-00845,63,Male,62,Month-to-Month,20.98,1378.52,1,10.5,0,0,0,Credit Card,1
CUST-00846,18,Female,19,Month-to-Month,27.51,528.32,0,107.9,3,0,0,Bank Transfer,1
CUST-00847,68,Female,43,Month-to-Month,73.57,3102.17,0,225.1,5,0,1,Cash,0
CUST-00848,62,Female,20,Month-to-Month,105.45,2113.07,0,283.9,0,1,0,Cash,0
CUST-00849,30,Male,68,One-Year,20.49,1383.27,2,113.7,1,0,1,Bank Transfer,0
CUST-00850,21,Male,44,Month-to-Month,113.67,4989.38,2,261.7,2,0,1,Bank Transfer,0
CUST-00851,18,Female,23,Month-to-Month,30.63,733.3,0,118.4,1,0,1,Credit Card,0
CUST-00852,66,Female,2,Month-to-Month,104.2,198.42,0,54.3,0,0,1,Credit Card,0
CUST-00853,57,Female,22,Month-to-Month,68.29,1487.11,1,1.5,0,0,0,Digital Wallet,1
CUST-00854,49,Female,57,One-Year,85.94,4966.7,0,99.4,0,0,0,Credit Card,0
CUST-00855,51,Female,7,Two-Year,71.07,410.51,1,113.9,0,0,0,Cash,0
CUST-00856,45,Female,56,One-Year,67.7,3788.63,1,283.6,1,0,0,Bank Transfer,0
CUST-00857,48,Male,67,Month-to-Month,103.49,6980.27,0,62.2,0,1,1,Credit Card,0
CUST-00858,25,Female,16,Month-to-Month,95.59,1560.79,0,115.0,2,1,1,Credit Card,0
CUST-00859,56,Male,51,Month-to-Month,68.34,3536.34,5,8.0,0,0,0,Bank Transfer,0
CUST-00860,43,Female,12,One-Year,31.16,475.0,3,229.2,1,0,0,Credit Card,0
CUST-00861,51,Female,53,Month-to-Month,31.54,1756.57,2,274.6,2,0,0,Digital Wallet,1
CUST-00862,20,Male,5,One-Year,100.15,442.97,1,71.7,1,0,0,Cash,0
CUST-00863,67,Male,27,Month-to-Month,72.94,1888.84,1,129.0,0,1,0,Cash,0
CUST-00864,29,Male,12,Two-Year,68.16,834.26,2,37.1,1,0,1,Digital Wallet,0
CUST-00865,18,Male,17,Month-to-Month,88.06,1429.31,3,137.3,2,0,1,Cash,0
CUST-00866,61,Female,6,Month-to-Month,105.88,538.96,1,40.4,2,0,1,Digital Wallet,0
CUST-00867,22,Male,5,Two-Year,82.89,430.26,0,157.2,2,1,0,Bank Transfer,0
CUST-00868,47,Female,57,Month-to-Month,96.28,5516.31,0,220.5,1,1,0,Digital Wallet,0
CUST-00869,47,Male,28,Month-to-Month,96.53,2788.4,2,166.2,0,1,1,Credit Card,0
CUST-00870,34,Female,69,One-Year,55.63,3876.89,2,73.9,0,0,0,Credit Card,0
CUST-00871,65,Female,59,One-Year,47.41,2893.17,1,106.5,1,0,0,Digital Wallet,0
CUST-00872,64,Female,33,One-Year,100.12,3321.74,1,191.8,0,1,0,Cash,0
CUST-00873,40,Female,62,Month-to-Month,57.72,3521.83,3,177.1,0,0,1,Bank Transfer,1
CUST-00874,32,Female,50,Month-to-Month,110.33,5557.61,1,41.5,0,0,1,Bank Transfer,0
CUST-00875,54,Female,19,Month-to-Month,26.97,579.15,1,253.6,2,0,1,Bank Transfer,1
CUST-00876,38,Male,69,Month-to-Month,25.82,1801.13,1,142.8,0,0,0,Bank Transfer,0
CUST-00877,31,Female,66,Two-Year,112.7,7510.73,1,49.1,1,0,1,Bank Transfer,0
CUST-00878,19,Male,47,One-Year,84.85,3981.79,0,37.3,2,1,1,Cash,0
CUST-00879,28,Male,39,Month-to-Month,57.96,2287.73,3,289.7,1,0,0,Bank Transfer,1
CUST-00880,68,Female,68,One-Year,95.51,6485.96,2,84.8,0,1,1,Credit Card,0
CUST-00881,56,Male,33,Month-to-Month,87.23,2997.54,2,272.6,0,1,1,Digital Wallet,0
CUST-00882,55,Female,13,Two-Year,73.12,992.62,2,123.5,2,1,1,Bank Transfer,0
CUST-00883,51,Male,54,Month-to-Month,29.89,1558.22,1,116.1,2,0,1,Digital Wallet,0
CUST-00884,55,Female,7,Month-to-Month,101.22,801.17,2,210.4,2,0,0,Bank Transfer,0
CUST-00885,67,Male,14,One-Year,106.6,1455.74,0,3.5,0,1,0,Digital Wallet,0
CUST-00886,51,Female,19,One-Year,37.22,707.86,0,101.8,0,0,0,Credit Card,0
CUST-00887,35,Female,54,One-Year,105.05,5696.12,2,91.1,2,0,1,Credit Card,0
CUST-00888,47,Female,20,Month-to-Month,107.78,2183.1,0,260.5,3,0,1,Bank Transfer,1
CUST-00889,32,Female,29,Month-to-Month,74.94,2197.45,1,159.0,0,0,1,Digital Wallet,0
CUST-00890,44,Male,24,Month-to-Month,85.62,1998.23,1,109.7,1,0,0,Credit Card,0
CUST-00891,68,Female,63,Month-to-Month,58.22,3692.21,6,80.2,2,1,1,Bank Transfer,0
CUST-00892,51,Male,57,Two-Year,48.18,2801.29,0,177.4,2,1,0,Cash,0
CUST-00893,69,Male,8,Month-to-Month,92.2,791.19,0,45.9,1,0,0,Credit Card,1
CUST-00894,55,Male,62,Month-to-Month,106.19,6518.69,2,74.2,0,1,1,Digital Wallet,1
CUST-00895,50,Female,29,One-Year,85.41,2444.11,2,88.4,2,0,0,Digital Wallet,0
CUST-00896,41,Male,17,Month-to-Month,71.16,1157.49,1,182.6,0,0,0,Cash,0
CUST-00897,32,Male,66,One-Year,35.89,2385.73,0,112.3,0,1,0,Cash,0
CUST-00898,47,Male,6,Two-Year,25.35,74.52,5,152.0,3,0,0,Bank Transfer,0
CUST-00899,59,Female,58,Month-to-Month,64.57,3688.92,3,195.3,1,1,0,Digital Wallet,0
CUST-00900,68,Female,69,Two-Year,24.93,1686.91,1,286.9,0,0,1,Digital Wallet,0
CUST-00901,34,Male,28,One-Year,76.93,2064.2,2,229.6,1,1,1,Credit Card,1
CUST-00902,22,Female,62,Month-to-Month,58.27,3611.35,2,121.9,2,0,0,Credit Card,1
CUST-00903,46,Female,41,Month-to-Month,95.72,3819.2,0,224.6,1,0,0,Credit Card,0
CUST-00904,21,Male,69,Month-to-Month,50.56,3512.91,4,284.9,0,0,0,Credit Card,0
CUST-00905,27,Male,41,One-Year,79.3,3231.45,0,150.1,1,0,1,Digital Wallet,0
CUST-00906,34,Female,49,One-Year,73.77,3583.53,0,123.4,1,0,0,Cash,0
CUST-00907,27,Male,49,Two-Year,20.47,979.99,2,23.9,0,1,0,Cash,0
CUST-00908,34,Female,71,Two-Year,27.24,1931.02,0,267.8,0,0,0,Credit Card,0
CUST-00909,37,Female,3,One-Year,49.04,176.76,0,74.3,0,1,0,Credit Card,0
CUST-00910,41,Female,10,One-Year,108.22,1148.05,1,19.7,3,0,1,Digital Wallet,0
CUST-00911,22,Female,35,Month-to-Month,34.7,1265.2,0,161.4,2,0,0,Bank Transfer,0
CUST-00912,51,Female,2,One-Year,91.09,293.76,2,253.8,2,1,0,Digital Wallet,0
CUST-00913,23,Female,24,Month-to-Month,117.34,2849.92,2,122.3,1,1,0,Digital Wallet,0
CUST-00914,19,Male,38,One-Year,99.06,3771.3,1,235.0,0,0,1,Digital Wallet,0
CUST-00915,30,Male,22,Month-to-Month,44.29,951.53,2,251.0,1,1,1,Credit Card,0
CUST-00916,60,Female,26,Month-to-Month,110.84,2860.65,1,136.6,0,0,0,Credit Card,0
CUST-00917,60,Female,43,Month-to-Month,29.31,1287.28,1,177.5,0,0,0,Credit Card,0
CUST-00918,65,Female,55,Month-to-Month,66.81,3624.58,1,160.4,2,0,1,Bank Transfer,0
CUST-00919,28,Male,39,One-Year,108.75,4252.7,3,281.8,0,1,0,Cash,0
CUST-00920,68,Female,29,Month-to-Month,84.13,2438.83,2,217.8,1,1,1,Credit Card,0
CUST-00921,64,Male,20,One-Year,61.36,1190.8,2,277.6,1,0,0,Credit Card,0
CUST-00922,40,Female,41,Month-to-Month,49.28,1967.92,0,66.4,2,1,0,Digital Wallet,0
CUST-00923,33,Female,54,One-Year,57.51,3231.78,1,93.4,1,1,1,Credit Card,0
CUST-00924,48,Male,20,Month-to-Month,70.89,1347.97,1,21.7,0,0,1,Cash,0
CUST-00925,28,Male,19,Month-to-Month,51.9,982.71,2,150.2,1,1,1,Credit Card,1
CUST-00926,33,Female,66,One-Year,116.9,7776.53,2,262.2,1,0,1,Cash,0
CUST-00927,25,Female,30,Month-to-Month,113.31,3425.75,3,98.4,0,0,0,Cash,1
CUST-00928,21,Female,53,Month-to-Month,107.07,5651.03,0,38.9,3,1,1,Cash,1
CUST-00929,57,Male,34,Month-to-Month,62.18,2054.51,2,21.0,1,0,1,Credit Card,0
CUST-00930,21,Male,22,Month-to-Month,89.13,1967.35,1,134.5,1,0,0,Credit Card,0
CUST-00931,42,Male,67,One-Year,110.28,7256.78,2,49.6,0,0,0,Digital Wallet,0
CUST-00932,20,Male,6,Month-to-Month,105.04,638.73,0,104.2,1,1,0,Digital Wallet,0
CUST-00933,49,Male,27,One-Year,61.43,1660.35,3,246.1,1,0,0,Digital Wallet,0
CUST-00934,20,Male,10,Two-Year,31.24,365.91,1,115.5,0,0,1,Bank Transfer,0
CUST-00935,44,Female,48,Month-to-Month,27.56,1265.71,4,183.2,0,0,0,Credit Card,0
CUST-00936,46,Female,70,Two-Year,77.71,5423.53,2,150.9,1,0,0,Cash,0
CUST-00937,49,Male,59,One-Year,84.26,4993.19,2,215.7,0,1,1,Credit Card,0
CUST-00938,67,Female,59,One-Year,104.98,6204.1,1,47.3,0,0,0,Credit Card,0
CUST-00939,68,Female,2,One-Year,49.25,31.37,1,276.2,0,0,1,Credit Card,0
CUST-00940,36,Male,29,One-Year,36.75,1033.37,0,193.3,2,0,1,Digital Wallet,0
CUST-00941,38,Female,68,One-Year,57.9,4007.2,5,81.7,0,0,0,Credit Card,0
CUST-00942,22,Male,65,Month-to-Month,55.36,3611.37,3,37.4,0,1,0,Bank Transfer,0
CUST-00943,35,Male,26,Month-to-Month,33.25,781.29,2,45.3,2,0,0,Bank Transfer,0
CUST-00944,45,Female,10,Month-to-Month,87.23,916.46,1,234.9,3,1,1,Credit Card,1
CUST-00945,59,Male,53,Month-to-Month,70.87,3676.15,4,176.6,2,0,0,Digital Wallet,1
CUST-00946,39,Male,59,Month-to-Month,92.11,5419.14,1,114.5,3,0,0,Credit Card,0
CUST-00947,38,Male,22,Month-to-Month,55.27,1244.1,4,100.2,1,1,0,Credit Card,0
CUST-00948,23,Male,51,Month-to-Month,52.57,2741.76,1,256.8,3,0,1,Bank Transfer,0
CUST-00949,18,Male,48,One-Year,67.26,3111.58,1,262.5,1,0,0,Bank Transfer,0
CUST-00950,22,Male,21,Two-Year,107.74,2298.12,0,174.6,2,1,1,Credit Card,0
CUST-00951,58,Male,22,Two-Year,24.03,571.75,2,157.6,0,1,1,Cash,0
CUST-00952,29,Male,30,Month-to-Month,100.48,2986.55,1,245.0,1,0,1,Cash,0
CUST-00953,43,Female,25,One-Year,56.9,1427.05,2,224.9,1,0,1,Bank Transfer,0
CUST-00954,63,Female,28,Two-Year,105.46,2800.28,1,120.4,0,0,0,Bank Transfer,0
CUST-00955,51,Female,65,Month-to-Month,100.22,6376.9,0,25.3,1,1,0,Credit Card,0
CUST-00956,66,Male,45,Month-to-Month,54.88,2525.03,1,230.7,1,0,1,Cash,0
CUST-00957,31,Male,68,Two-Year,89.39,6051.58,3,51.0,1,1,0,Bank Transfer,0
CUST-00958,43,Female,7,One-Year,35.96,234.41,2,5.4,0,0,1,Credit Card,0
CUST-00959,62,Female,49,Month-to-Month,109.63,5383.6,1,253.1,0,0,1,Cash,1
CUST-00960,44,Female,9,Month-to-Month,60.45,525.75,2,173.7,0,0,1,Bank Transfer,0
CUST-00961,26,Male,36,Month-to-Month,65.56,2337.23,2,267.6,0,0,1,Bank Transfer,0
CUST-00962,43,Female,1,Two-Year,90.58,110.3,5,145.6,0,0,1,Credit Card,0
CUST-00963,64,Female,10,One-Year,102.08,946.02,2,278.0,0,0,0,Credit Card,0
CUST-00964,39,Male,36,Month-to-Month,43.63,1628.68,0,106.5,1,1,0,Cash,0
CUST-00965,64,Female,46,Month-to-Month,86.14,3950.93,1,217.5,0,0,0,Digital Wallet,0
CUST-00966,47,Male,32,One-Year,59.2,1844.12,3,90.6,1,0,0,Credit Card,0
CUST-00967,60,Male,32,One-Year,56.87,1762.83,1,0.8,0,1,0,Bank Transfer,0
CUST-00968,65,Male,6,Month-to-Month,89.0,536.13,1,114.2,0,1,1,Bank Transfer,0
CUST-00969,34,Female,48,Two-Year,58.72,2803.24,4,221.5,0,0,1,Credit Card,0
CUST-00970,43,Female,38,Month-to-Month,54.61,1997.74,0,45.4,0,1,1,Bank Transfer,1
CUST-00971,53,Male,17,Month-to-Month,103.59,1730.94,0,151.7,0,0,0,Digital Wallet,0
CUST-00972,18,Female,27,One-Year,30.13,773.05,3,64.1,1,0,0,Credit Card,0
CUST-00973,25,Female,54,Month-to-Month,87.59,4792.95,1,22.8,0,1,1,Credit Card,0
CUST-00974,66,Female,50,Two-Year,44.87,2250.02,0,185.4,1,1,1,Credit Card,0
CUST-00975,52,Female,35,One-Year,21.55,832.72,1,285.6,0,1,1,Bank Transfer,0
CUST-00976,69,Male,25,One-Year,36.68,881.5,0,93.6,3,1,1,Bank Transfer,0
CUST-00977,32,Female,28,Month-to-Month,80.67,2244.2,0,174.4,1,0,1,Credit Card,0
CUST-00978,64,Male,15,Month-to-Month,90.91,1382.98,2,286.1,0,0,1,Digital Wallet,0
CUST-00979,39,Male,4,Month-to-Month,22.11,118.65,2,195.3,1,0,0,Bank Transfer,0
CUST-00980,31,Female,27,One-Year,23.64,674.33,0,202.1,0,0,0,Digital Wallet,0
CUST-00981,43,Male,26,One-Year,110.25,2822.11,1,54.1,2,0,1,Credit Card,0
CUST-00982,45,Female,19,Two-Year,27.33,476.29,5,148.0,1,0,0,Bank Transfer,0
CUST-00983,40,Female,17,One-Year,109.42,1842.37,1,110.4,0,1,1,Digital Wallet,1
CUST-00984,31,Male,43,Two-Year,42.82,1915.31,2,141.6,0,1,0,Digital Wallet,0
CUST-00985,41,Male,41,One-Year,94.0,3803.97,1,240.3,1,0,0,Digital Wallet,0
CUST-00986,19,Male,42,Month-to-Month,50.97,2114.39,2,138.5,3,0,0,Credit Card,0
CUST-00987,62,Male,50,Month-to-Month,105.88,5330.49,0,19.3,0,1,0,Cash,0
CUST-00988,43,Female,40,One-Year,90.05,3635.82,2,271.7,0,0,1,Digital Wallet,0
CUST-00989,31,Female,39,Month-to-Month,60.18,2374.79,2,163.7,3,1,0,Bank Transfer,0
CUST-00990,68,Female,23,Month-to-Month,27.63,639.53,2,277.4,0,0,1,Cash,0
CUST-00991,24,Male,52,One-Year,93.27,4796.78,1,171.9,1,0,0,Bank Transfer,0
CUST-00992,20,Male,47,Two-Year,81.69,3804.89,2,21.4,0,1,0,Credit Card,0
CUST-00993,64,Male,63,Month-to-Month,20.29,1334.59,0,166.1,2,1,0,Digital Wallet,0
CUST-00994,40,Female,69,One-Year,20.94,1483.54,3,172.9,0,0,1,Cash,0
CUST-00995,63,Male,43,Two-Year,100.88,4271.09,2,64.7,0,0,0,Credit Card,0
CUST-00996,60,Female,48,Month-to-Month,45.94,2248.59,1,141.6,1,1,1,Digital Wallet,0
CUST-00997,64,Male,34,Month-to-Month,83.61,2908.18,4,138.1,1,0,0,Digital Wallet,0
CUST-00998,62,Female,40,Month-to-Month,65.42,2619.49,2,187.1,1,1,0,Cash,0
CUST-00999,35,Female,61,One-Year,106.34,6508.05,3,78.3,0,0,1,Credit Card,0
CUST-01000,55,Male,50,One-Year,111.7,5635.57,1,174.7,2,0,0,Credit Card,0
CUST-01001,52,Male,67,Two-Year,119.68,7983.77,3,72.7,1,0,0,Credit Card,0
CUST-01002,68,Female,62,One-Year,35.37,2309.42,1,134.2,0,0,0,Bank Transfer,0
CUST-01003,32,Female,58,Month-to-Month,106.3,6226.55,2,37.3,0,0,0,Cash,0
CUST-01004,42,Male,33,Month-to-Month,46.6,1564.0,1,11.7,0,0,0,Bank Transfer,0
CUST-01005,54,Male,16,One-Year,79.08,1263.55,1,96.5,1,0,1,Cash,0
CUST-01006,45,Female,48,Month-to-Month,70.58,3412.58,1,82.7,0,0,0,Digital Wallet,0
CUST-01007,27,Male,10,Month-to-Month,21.8,139.99,2,122.4,2,0,1,Bank Transfer,1
CUST-01008,56,Female,38,Month-to-Month,113.28,4408.74,2,288.6,0,0,0,Credit Card,1
CUST-01009,34,Female,19,Month-to-Month,27.83,585.21,2,156.9,1,1,0,Credit Card,0
CUST-01010,56,Male,36,Month-to-Month,88.82,3270.72,1,166.2,0,0,0,Credit Card,0
CUST-01011,39,Male,59,Month-to-Month,98.5,5813.04,1,282.5,3,0,0,Credit Card,0
CUST-01012,43,Male,63,Month-to-Month,99.53,6252.38,1,276.4,1,0,0,Credit Card,0
CUST-01013,61,Male,46,Month-to-Month,33.55,1509.58,2,265.3,0,1,0,Credit Card,0
CUST-01014,42,Male,3,One-Year,64.76,234.96,0,29.8,2,0,1,Bank Transfer,1
CUST-01015,34,Female,65,Two-Year,102.94,6665.47,2,190.5,0,0,1,Bank Transfer,0
CUST-01016,30,Female,8,Month-to-Month,50.27,392.79,1,242.5,0,0,1,Credit Card,1
CUST-01017,37,Male,51,One-Year,66.77,3432.59,1,250.8,2,1,0,Digital Wallet,0
CUST-01018,42,Male,6,Month-to-Month,47.28,250.71,0,173.6,0,1,1,Bank Transfer,1
CUST-01019,21,Male,39,One-Year,66.36,2640.24,2,5.7,0,0,0,Digital Wallet,0
CUST-01020,27,Female,60,Two-Year,108.78,6525.91,1,292.1,0,0,1,Digital Wallet,0
CUST-01021,20,Male,28,One-Year,65.51,1758.87,1,141.9,2,0,0,Digital Wallet,0
CUST-01022,58,Male,54,Two-Year,75.59,4048.36,1,118.4,0,0,0,Cash,0
CUST-01023,62,Female,37,Month-to-Month,60.4,2300.21,2,118.8,0,1,1,Credit Card,0
CUST-01024,35,Female,9,Month-to-Month,66.01,547.24,2,127.5,1,0,0,Credit Card,1
CUST-01025,64,Male,56,Two-Year,21.52,1249.82,1,73.0,1,0,1,Credit Card,0
CUST-01026,53,Male,59,Month-to-Month,48.37,2859.91,1,98.5,0,0,0,Bank Transfer,0
CUST-01027,64,Male,2,Month-to-Month,63.66,118.73,3,295.6,1,0,0,Bank Transfer,1
CUST-01028,39,Female,61,One-Year,83.38,5211.81,1,110.8,1,0,1,Bank Transfer,0
CUST-01029,51,Male,58,Two-Year,65.01,3706.37,2,158.3,1,1,1,Credit Card,0
CUST-01030,64,Male,60,Two-Year,53.78,3189.79,2,254.6,1,0,1,Digital Wallet,0
CUST-01031,25,Male,40,Month-to-Month,58.81,2351.23,1,158.5,2,0,0,Digital Wallet,0
CUST-01032,57,Female,36,Two-Year,44.23,1713.07,1,97.7,0,0,0,Credit Card,0
CUST-01033,66,Female,37,Month-to-Month,112.45,4159.59,1,157.4,5,0,0,Bank Transfer,0
CUST-01034,61,Male,18,Month-to-Month,72.17,1312.77,1,34.7,0,0,0,Cash,0
CUST-01035,36,Male,63,One-Year,21.34,1327.63,3,39.4,0,0,1,Digital Wallet,0
CUST-01036,59,Female,22,Month-to-Month,21.94,500.61,1,208.4,1,0,0,Credit Card,1
CUST-01037,58,Female,11,Month-to-Month,117.3,1276.61,2,275.3,1,1,1,Cash,0
CUST-01038,54,Female,58,One-Year,42.15,2479.47,0,217.8,1,0,1,Credit Card,0
CUST-01039,23,Female,57,Month-to-Month,100.56,5770.63,1,22.8,1,0,0,Bank Transfer,1
CUST-01040,69,Female,4,Month-to-Month,25.83,91.61,2,121.2,0,0,1,Credit Card,0
CUST-01041,43,Female,7,Month-to-Month,112.12,728.57,0,1.3,2,0,1,Cash,1
CUST-01042,51,Female,61,Month-to-Month,107.44,6558.52,3,153.6,0,0,0,Credit Card,1
CUST-01043,62,Female,54,Month-to-Month,77.11,4234.05,3,58.4,0,0,0,Credit Card,0
CUST-01044,23,Female,68,One-Year,20.9,1379.87,0,260.5,0,0,0,Cash,0
CUST-01045,54,Male,1,One-Year,45.78,62.48,4,31.7,0,1,1,Bank Transfer,0
CUST-01046,50,Male,55,Month-to-Month,60.68,3277.11,1,0.9,0,0,0,Digital Wallet,0
CUST-01047,39,Male,3,Two-Year,66.01,146.04,1,135.6,0,0,1,Credit Card,0
CUST-01048,38,Female,38,Month-to-Month,49.77,1956.28,2,47.1,4,1,0,Bank Transfer,0
CUST-01049,23,Male,1,Month-to-Month,23.29,57.87,1,221.5,1,0,1,Cash,1
CUST-01050,23,Female,38,Two-Year,79.01,3019.83,1,276.0,0,0,1,Bank Transfer,0
CUST-01051,65,Female,29,Month-to-Month,72.42,1984.09,3,13.1,3,0,1,Digital Wallet,1
CUST-01052,21,Male,5,Two-Year,48.3,213.86,0,119.0,0,1,0,Cash,0
CUST-01053,47,Female,21,Month-to-Month,23.8,530.14,3,299.0,1,0,0,Digital Wallet,0
CUST-01054,28,Male,71,One-Year,119.46,8409.21,1,219.9,3,0,0,Credit Card,0
CUST-01055,47,Male,67,Month-to-Month,68.2,4551.71,0,286.0,0,1,0,Credit Card,0
CUST-01056,48,Male,47,Month-to-Month,95.6,4531.53,0,49.6,0,0,0,Credit Card,0
CUST-01057,41,Female,35,Month-to-Month,65.23,2207.49,2,66.8,1,1,1,Bank Transfer,0
CUST-01058,26,Male,68,One-Year,24.32,1569.8,2,46.9,0,1,1,Cash,0
CUST-01059,20,Female,69,One-Year,50.96,3441.55,1,91.1,0,0,0,Bank Transfer,0
CUST-01060,68,Male,1,Two-Year,52.01,68.73,3,217.5,2,1,1,Cash,0
CUST-01061,48,Male,68,Month-to-Month,103.84,7033.27,0,49.9,0,1,0,Digital Wallet,0
CUST-01062,57,Male,12,Month-to-Month,85.42,1068.94,2,157.5,0,1,0,Cash,0
CUST-01063,54,Female,60,Month-to-Month,47.54,2858.45,3,81.1,0,0,1,Cash,0
CUST-01064,53,Female,27,One-Year,116.77,3246.82,2,248.8,2,1,1,Digital Wallet,0
CUST-01065,41,Female,56,Two-Year,52.15,2858.53,1,2.5,0,0,0,Cash,0
CUST-01066,48,Male,23,Month-to-Month,119.82,2772.45,1,67.3,2,1,1,Digital Wallet,0
CUST-01067,23,Male,25,One-Year,119.62,2950.74,3,181.8,0,0,1,Digital Wallet,0
CUST-01068,19,Female,21,Month-to-Month,39.12,851.53,1,29.5,1,0,0,Digital Wallet,0
CUST-01069,37,Female,61,One-Year,51.27,3133.47,2,140.2,2,0,0,Digital Wallet,0
CUST-01070,45,Female,63,Two-Year,68.6,4272.14,1,131.1,1,0,1,Bank Transfer,1
CUST-01071,28,Female,52,Month-to-Month,86.41,4485.46,1,255.8,1,0,1,Bank Transfer,0
CUST-01072,21,Female,25,Month-to-Month,72.8,1823.65,2,187.8,1,0,0,Credit Card,0
CUST-01073,32,Female,55,Two-Year,116.94,6401.73,2,192.1,2,0,0,Credit Card,0
CUST-01074,23,Male,46,Two-Year,92.4,4286.76,0,285.6,0,0,1,Bank Transfer,0
CUST-01075,66,Female,32,One-Year,41.2,1266.85,1,294.7,2,0,1,Cash,0
CUST-01076,47,Male,55,One-Year,30.51,1782.6,1,196.2,0,0,0,Digital Wallet,0
CUST-01077,55,Male,5,Month-to-Month,88.84,491.88,0,156.8,0,1,0,Credit Card,0
CUST-01078,68,Female,36,One-Year,35.85,1308.04,2,182.6,1,0,1,Digital Wallet,0
CUST-01079,19,Female,49,Two-Year,98.77,4982.0,0,115.0,3,0,1,Cash,0
CUST-01080,32,Male,58,One-Year,51.1,2948.34,2,296.2,1,0,1,Digital Wallet,0
CUST-01081,28,Female,39,Month-to-Month,52.69,2085.48,1,211.7,1,1,1,Digital Wallet,0
CUST-01082,25,Female,61,Month-to-Month,21.08,1297.01,0,87.7,0,0,1,Credit Card,0
CUST-01083,43,Male,9,Month-to-Month,90.1,850.77,3,17.8,0,0,1,Credit Card,0
CUST-01084,68,Male,6,Month-to-Month,31.33,262.79,0,13.9,1,0,1,Bank Transfer,0
CUST-01085,62,Male,35,Month-to-Month,97.29,3432.6,1,61.9,2,1,1,Credit Card,0
CUST-01086,61,Female,39,Month-to-Month,69.19,2750.5,1,70.3,2,0,1,Credit Card,0
CUST-01087,22,Male,22,Month-to-Month,98.43,2137.94,1,124.8,0,1,1,Cash,0
CUST-01088,23,Female,41,Month-to-Month,78.39,3203.68,2,64.8,0,0,1,Digital Wallet,0
CUST-01089,43,Male,5,One-Year,28.24,223.11,0,189.5,1,1,0,Credit Card,1
CUST-01090,21,Male,42,Month-to-Month,96.57,4085.78,1,63.8,2,0,0,Credit Card,0
CUST-01091,36,Male,67,Month-to-Month,26.98,1820.08,2,56.8,0,0,0,Bank Transfer,0
CUST-01092,37,Female,30,Month-to-Month,67.87,1998.44,3,141.6,0,0,0,Credit Card,0
CUST-01093,50,Female,57,Month-to-Month,37.23,2170.44,0,266.7,2,1,0,Digital Wallet,0
CUST-01094,37,Male,29,One-Year,95.23,2722.6,1,140.8,0,0,1,Credit Card,0
CUST-01095,66,Male,37,Month-to-Month,111.16,4059.11,1,124.4,1,0,0,Digital Wallet,0
CUST-01096,29,Male,13,One-Year,75.41,986.08,1,173.6,0,1,0,Digital Wallet,0
CUST-01097,64,Female,32,Two-Year,72.71,2206.6,1,77.5,0,0,1,Digital Wallet,0
CUST-01098,18,Male,46,One-Year,96.4,4464.95,2,106.4,0,0,0,Digital Wallet,0
CUST-01099,43,Female,23,One-Year,20.51,490.58,3,64.5,0,0,1,Credit Card,0
CUST-01100,31,Male,45,Two-Year,111.78,5012.46,1,171.8,0,0,0,Bank Transfer,0
CUST-01101,55,Male,17,One-Year,39.74,662.47,0,209.4,0,0,0,Digital Wallet,0
CUST-01102,54,Male,66,Month-to-Month,118.41,7809.09,1,202.3,1,1,1,Digital Wallet,0
CUST-01103,28,Male,6,Month-to-Month,93.63,522.32,0,76.8,0,0,1,Credit Card,1
CUST-01104,53,Male,18,Two-Year,97.43,1762.97,1,234.0,1,1,1,Credit Card,0
